ID,Age,Education,MaritalStatus,Income,KidsHousehold,TeensHousehold,NWebPurchases,NStorePurchases,AcceptedCampaign,Complaint,SpendProducts
3035,45,Bachelor,Married,76532,1,1,9,7,0,0,297
3052,38,Bachelor,Married,42081,1,0,6,4,1,0,174
37,32,PhD,Married,67546,0,0,4,5,0,0,1052
804,31,Master,Married,88420,0,0,4,8,1,0,864
2523,35,Bachelor,Married,31158,1,0,2,3,0,0,42
756,52,Bachelor,Divorced,61671,0,1,10,6,1,0,63
2968,46,Bachelor,Single,69719,0,0,2,5,0,0,471
725,71,Bachelor,Divorced,49160,0,1,3,6,0,0,89
1484,42,Diploma,Married,24882,1,0,1,2,1,0,43
2998,66,PhD,Single,90933,0,0,4,4,1,0,523
771,75,PhD,Single,113734,0,0,27,0,0,0,6
2335,70,PhD,Married,59292,0,1,3,8,0,0,101
236,56,PhD,Married,45759,1,1,2,3,0,0,22
536,37,Bachelor,Single,22148,0,0,1,3,0,0,19
352,33,Master,Married,73395,0,0,4,6,0,0,107
196,49,Bachelor,Divorced,29819,1,0,3,3,0,0,27
941,52,Bachelor,Married,45688,0,1,3,8,1,0,18
198,66,Bachelor,Married,62820,0,0,3,6,0,0,464
2735,49,PhD,Married,60491,0,1,6,7,0,0,296
2877,34,Bachelor,Married,33235,1,0,3,3,0,0,18
2284,61,Bachelor,Married,35701,0,0,1,3,0,0,17
1258,40,Master,Married,31535,1,0,1,2,1,0,17
1274,60,Master,Married,92556,0,0,3,13,0,0,719
1488,50,Bachelor,Single,67384,0,1,7,5,1,0,373
2290,49,Master,Married,80573,0,0,4,13,0,0,628
1963,53,Bachelor,Married,77870,0,1,5,5,1,0,615
320,57,PhD,Widow,52278,0,1,10,10,0,0,71
2134,52,Bachelor,Single,57107,0,1,4,8,1,0,120
155,30,Bachelor,Married,18929,0,0,1,4,0,0,31
2588,39,PhD,Single,36038,1,0,3,3,0,0,15
1553,44,Bachelor,Single,20180,0,0,2,4,0,0,81
2141,55,PhD,Married,34230,1,1,1,2,0,0,4
99,43,Master,Single,31878,0,1,1,4,0,0,19
2708,48,Master,Married,70932,0,1,6,12,0,0,339
1284,64,Bachelor,Single,91249,0,0,7,6,1,0,217
1446,77,Master,Single,77598,0,0,7,13,1,0,443
461,61,Bachelor,Single,80982,1,1,11,11,0,1,642
681,43,Master,Married,22701,1,0,1,3,0,0,13
2486,51,PhD,Married,55212,0,1,4,11,1,0,45
1611,50,Bachelor,Married,70617,0,0,3,7,0,0,854
1029,63,Bachelor,Single,64849,0,0,9,6,0,0,492
1051,55,Master,Married,62694,1,1,9,7,0,0,188
2676,46,PhD,Married,61917,1,1,2,4,0,0,42
44,73,PhD,Married,67472,0,1,4,7,0,0,166
2374,38,Master,Married,21059,1,0,3,3,0,0,25
1503,52,Master,Married,29543,1,0,3,2,0,0,24
855,69,Bachelor,Married,75903,0,1,6,9,0,0,423
1078,45,Master,Married,34984,1,1,1,3,0,0,22
711,64,PhD,Single,54998,0,1,4,9,0,0,263
627,71,PhD,Widow,54356,0,1,11,8,0,0,65
960,61,Master,Married,34242,0,1,0,3,0,0,6
1163,47,Bachelor,Married,25410,1,0,1,4,0,0,19
873,36,PhD,Married,73356,0,0,5,5,1,0,336
2218,70,Bachelor,Married,28320,0,1,1,3,0,0,18
1040,43,Bachelor,Single,23763,1,0,1,3,0,0,12
1314,36,Bachelor,Married,72570,0,0,4,12,0,0,450
2740,44,Master,Married,34529,1,0,2,3,0,0,47
281,69,Bachelor,Widow,70792,0,0,3,10,0,0,803
1959,38,Bachelor,Married,63211,0,0,3,7,0,0,857
975,46,Master,Married,83891,0,1,4,10,0,0,499
1600,52,Bachelor,Single,36065,1,1,3,3,0,0,51
428,66,Bachelor,Married,39898,0,1,3,4,0,0,46
931,80,PhD,Single,51141,0,0,3,4,0,0,7
3034,44,Bachelor,Married,56939,0,1,3,10,0,0,227
2069,69,Bachelor,Single,80872,0,0,4,10,0,0,733
24,44,PhD,Married,72335,0,0,10,8,0,0,786
1316,56,PhD,Single,61798,0,0,4,9,0,0,104
1336,70,PhD,Widow,76842,0,0,1,7,0,0,439
1825,44,Bachelor,Married,29478,1,0,1,3,0,0,10
372,64,Bachelor,Single,46998,0,1,5,5,1,0,172
325,30,Bachelor,Single,96843,0,0,6,10,1,0,1062
714,70,PhD,Widow,56551,1,1,2,4,0,0,53
385,55,Master,Married,70053,0,1,8,10,0,0,232
760,58,PhD,Widow,71670,0,0,5,6,1,0,144
552,42,Bachelor,Married,44359,1,1,2,4,0,0,21
1772,68,Bachelor,Single,40887,1,1,3,3,0,0,58
1566,54,Bachelor,Divorced,48877,0,1,3,4,0,0,18
2244,73,Bachelor,Married,74485,0,0,6,12,0,0,1137
1647,48,Bachelor,Married,64474,0,1,8,10,0,0,263
2330,57,Bachelor,Married,77226,0,1,6,12,0,0,410
296,71,Bachelor,Widow,72643,0,0,3,7,1,0,756
2585,42,Master,Married,85738,0,0,3,11,1,0,419
805,54,Bachelor,Divorced,55686,0,1,6,5,1,0,236
812,37,Bachelor,Single,39062,1,0,1,3,1,0,9
182,49,Bachelor,Married,34600,1,1,5,5,0,0,101
1186,45,Bachelor,Married,40794,0,1,6,5,0,0,100
2405,49,Master,Married,54690,1,1,3,5,0,0,60
525,51,Bachelor,Married,4428,0,1,25,0,0,0,18
1934,57,Master,Married,32632,0,0,4,8,0,0,441
2255,52,PhD,Single,38236,1,1,3,4,0,0,20
1812,41,Bachelor,Married,36781,1,0,2,2,0,0,18
2687,36,Master,Single,31385,1,0,1,2,1,0,14
38,36,Bachelor,Married,24570,1,0,4,4,0,0,107
2652,46,PhD,Divorced,25509,1,0,3,3,0,0,43
1127,69,Bachelor,Married,94642,0,0,5,9,1,0,1046
2211,58,Master,Married,58646,0,1,2,4,0,0,51
2707,45,Bachelor,Single,53201,1,1,6,5,0,0,108
1299,63,Bachelor,Married,21994,0,1,0,3,0,0,9
2098,42,Bachelor,Married,57113,1,1,4,5,0,0,37
2246,29,Bachelor,Married,51373,0,0,3,3,0,0,167
2310,34,Bachelor,Married,23477,1,0,3,4,0,0,72
1395,64,Bachelor,Married,58116,0,1,3,8,0,0,153
1386,57,PhD,Divorced,72968,0,0,5,8,1,0,774
2543,49,Master,Married,39791,0,1,3,4,0,0,55
2780,73,Master,Single,91712,0,0,9,11,1,0,864
371,62,Bachelor,Single,94472,0,1,5,5,1,0,558
335,60,Bachelor,Married,13672,1,1,1,3,0,0,13
1040,40,Master,Married,96547,0,0,7,8,1,0,198
2761,45,Bachelor,Married,79205,0,0,6,4,1,0,319
1160,45,PhD,Married,56559,0,1,4,8,0,0,196
580,47,PhD,Married,32644,1,0,7,6,1,0,144
965,40,Master,Single,67506,0,1,4,6,0,0,138
723,50,Bachelor,Single,24206,1,0,1,3,0,0,13
2320,53,PhD,Divorced,28420,1,0,1,2,0,0,9
1510,50,Bachelor,Married,22979,1,0,3,2,0,0,56
823,54,Bachelor,Single,33279,0,0,0,3,0,0,6
382,48,Master,Single,46423,1,1,2,4,0,0,16
2552,43,Bachelor,Married,30368,0,1,2,3,0,0,15
1330,50,Bachelor,Married,63684,0,1,8,8,0,0,716
504,56,Bachelor,Divorced,41638,0,1,5,3,1,0,35
2967,61,PhD,Divorced,68805,0,1,3,7,0,0,68
388,54,PhD,Married,65814,0,1,8,10,0,0,137
1969,62,Bachelor,Divorced,71964,0,0,5,5,0,0,1163
1314,34,Bachelor,Single,39146,1,0,4,4,0,0,47
2109,43,Bachelor,Married,96876,0,0,7,9,1,0,818
779,39,Diploma,Married,34445,0,0,11,8,0,0,452
2373,62,Bachelor,Single,68281,0,0,2,13,0,0,571
1025,45,Master,Married,37284,1,1,0,3,0,0,5
525,37,Bachelor,Married,36790,0,0,2,2,0,0,32
2299,53,Bachelor,Married,27943,1,1,2,3,0,0,21
121,69,Bachelor,Divorced,22263,1,1,1,3,0,1,2
1651,48,Bachelor,Married,30261,1,1,0,3,0,0,5
1045,42,Bachelor,Married,28587,1,0,2,4,0,0,33
2153,38,Master,Married,43815,1,0,2,3,0,0,43
2720,64,Bachelor,Married,48195,1,1,4,5,0,0,147
195,68,Master,Married,77027,0,1,8,6,0,0,344
3037,55,PhD,Married,71322,0,1,8,13,0,0,338
1678,41,Master,Married,32765,1,0,2,4,0,0,27
1508,55,Bachelor,Married,29672,1,1,0,3,0,0,4
2823,67,Bachelor,Divorced,23272,0,0,1,3,0,0,13
2145,71,Master,Married,49912,0,1,10,7,1,0,263
1798,35,Master,Married,7500,1,0,2,3,0,0,47
2796,73,PhD,Widow,68117,0,1,11,4,1,0,259
2195,65,Bachelor,Married,67225,0,1,7,11,0,0,403
2246,44,Bachelor,Married,17649,1,0,3,3,0,0,24
1664,45,Bachelor,Married,55914,0,1,11,8,0,0,543
443,36,Bachelor,Married,40059,1,0,6,3,1,0,149
2620,70,Bachelor,Married,60905,0,1,3,7,0,0,129
1203,43,Bachelor,Married,75330,1,1,10,12,0,0,432
1316,69,Bachelor,Single,60689,0,1,4,10,0,0,369
216,36,Bachelor,Married,38680,1,0,2,3,0,0,51
3040,38,Bachelor,Married,61416,0,0,10,10,1,0,678
1350,29,Bachelor,Single,49767,0,0,5,8,0,0,299
54,50,Bachelor,Single,83273,1,1,4,9,0,0,755
1132,39,Bachelor,Married,29009,1,0,2,3,0,0,31
1064,41,Master,Married,45057,1,0,2,3,0,0,10
1198,49,Bachelor,Married,37150,1,0,4,6,0,0,150
2116,50,Bachelor,Single,43020,1,0,4,4,0,0,110
2165,61,Bachelor,Married,53154,0,1,3,4,0,0,21
103,47,Bachelor,Married,65308,0,0,7,12,1,0,384
765,50,Bachelor,Single,76467,1,0,2,5,0,0,797
310,73,Master,Married,81044,0,0,5,10,0,0,634
3066,69,Bachelor,Married,32871,1,1,1,3,0,0,14
678,45,Bachelor,Single,55801,1,1,7,6,1,0,61
2909,61,Bachelor,Widow,76320,0,1,6,4,0,0,318
2455,65,Master,Single,36927,1,1,3,3,0,0,16
3032,67,Bachelor,Married,48794,1,1,1,3,0,0,14
2385,55,Bachelor,Single,23478,0,0,3,3,0,0,45
2935,47,Bachelor,Divorced,71128,1,0,2,12,0,0,626
2161,44,PhD,Divorced,70179,0,1,7,13,0,0,325
1649,70,Bachelor,Married,59462,0,1,9,12,0,0,160
2769,51,Bachelor,Married,38361,1,0,3,3,0,0,76
1312,38,PhD,Married,70038,0,0,4,8,0,0,473
1868,42,Bachelor,Married,42554,1,1,2,3,0,0,12
2083,46,Bachelor,Married,67445,0,1,9,12,0,0,326
1121,69,Bachelor,Widow,67046,0,1,4,4,0,0,191
361,72,Bachelor,Married,42192,0,0,2,3,0,0,47
1816,68,PhD,Married,77610,0,1,4,4,0,0,386
1673,36,Bachelor,Married,31761,1,0,3,4,0,0,37
481,41,Bachelor,Married,34350,1,0,1,3,0,0,20
3043,71,Bachelor,Married,54591,0,1,6,8,0,0,110
696,64,Bachelor,Married,71866,0,1,6,10,0,0,459
828,51,Bachelor,Married,25293,1,0,1,2,0,0,11
1653,33,PhD,Single,42000,0,0,5,11,0,0,435
2821,37,Bachelor,Married,69520,0,0,9,5,0,0,655
1677,50,Bachelor,Divorced,64713,1,0,5,7,0,0,314
2724,43,Master,Married,27889,1,0,1,2,0,0,4
571,60,Diploma,Widow,22123,0,0,2,3,0,0,61
1278,47,Bachelor,Married,27803,1,0,3,4,0,0,110
3067,60,Bachelor,Married,51651,0,1,6,5,0,0,42
584,32,Bachelor,Married,68487,0,0,9,13,0,0,430
2207,51,Bachelor,Married,56796,0,1,8,7,0,0,261
621,28,Master,Married,87000,0,0,4,7,0,0,699
2990,61,Bachelor,Married,79823,0,1,6,7,1,0,567
1336,40,Bachelor,Single,30828,1,0,1,4,0,0,28
2846,49,Master,Married,34109,0,1,0,3,0,0,8
2054,46,Master,Divorced,53367,1,1,5,8,0,0,157
2755,51,Diploma,Married,22390,0,0,1,2,0,0,20
2971,44,Bachelor,Married,71322,0,1,4,7,0,0,172
1243,27,Bachelor,Single,79244,0,0,4,7,1,0,439
2035,71,Master,Married,49912,0,1,10,7,1,0,263
1072,70,PhD,Married,48699,1,1,1,3,0,0,13
2812,45,Bachelor,Married,80144,0,0,3,8,0,0,827
2897,64,Bachelor,Single,54252,1,1,4,5,0,0,38
911,44,Master,Married,81929,1,0,4,10,1,0,382
300,45,Bachelor,Married,76068,0,1,2,4,1,0,173
826,44,Master,Married,53204,1,1,1,3,0,0,10
1153,71,PhD,Married,67911,0,1,6,11,0,0,419
1944,36,Master,Married,14796,1,0,1,3,0,0,18
2394,46,PhD,Married,78128,0,1,8,6,1,0,270
2598,48,Diploma,Married,14188,0,0,2,4,0,0,34
335,34,Diploma,Married,20425,1,0,2,3,0,0,20
1767,58,Master,Married,58646,0,1,2,4,0,0,51
2071,50,Bachelor,Divorced,72967,0,1,7,8,1,0,214
1804,71,Master,Married,48150,0,1,5,4,0,0,44
1694,59,Bachelor,Single,82332,0,0,5,12,1,0,1078
842,65,Bachelor,Widow,58275,1,1,8,7,0,0,319
2470,39,PhD,Married,44953,0,0,7,13,1,0,161
2334,67,Bachelor,Married,34587,1,1,1,3,0,0,13
773,46,Master,Married,43018,0,1,2,2,0,0,28
1079,66,Master,Married,45736,0,1,7,6,0,0,203
455,51,Master,Married,66476,0,1,6,10,0,0,205
2473,39,Master,Married,27733,1,0,2,3,0,0,38
161,68,PhD,Married,69805,0,1,6,11,0,0,258
2929,58,Master,Single,72217,0,0,3,8,0,0,547
2799,49,Bachelor,Divorced,25818,1,0,0,2,0,0,12
1918,44,Master,Married,37509,1,0,3,4,0,0,73
1159,44,Master,Married,25176,1,1,1,2,0,0,4
393,40,Bachelor,Married,43586,0,1,3,4,0,0,17
2286,64,Master,Married,53230,0,1,5,12,0,0,306
1329,63,Bachelor,Married,50116,1,1,1,4,1,0,10
2015,48,Bachelor,Married,84906,0,0,5,12,1,0,528
1499,54,Bachelor,Married,61286,0,1,7,8,0,0,126
2798,34,PhD,Married,82333,0,0,4,10,1,0,405
709,55,PhD,Married,65220,0,0,8,7,0,0,355
619,46,Bachelor,Married,33590,1,1,1,2,0,0,2
1494,44,Bachelor,Divorced,30992,1,0,1,3,0,0,21
405,44,Master,Single,72309,0,0,5,8,1,0,933
14,71,PhD,Married,156924,0,0,0,0,0,0,4
2379,40,Diploma,Married,16005,1,0,2,2,0,0,25
443,63,Master,Single,65487,0,0,3,6,0,0,766
648,55,Bachelor,Married,58692,0,1,8,4,0,0,76
2123,51,Bachelor,Widow,40590,1,1,3,3,1,0,56
255,50,Bachelor,Single,20587,1,0,1,2,0,0,13
1960,66,Master,Divorced,62637,0,1,2,5,0,0,64
2702,54,Master,Divorced,29435,1,1,3,2,0,0,44
1976,46,Bachelor,Divorced,19346,1,0,1,3,0,0,12
1924,49,Bachelor,Married,35788,1,1,2,3,0,0,16
1878,52,Bachelor,Divorced,36997,1,1,2,4,0,0,24
875,63,Bachelor,Married,23539,0,0,2,4,0,0,51
2275,47,Bachelor,Single,65333,0,1,9,8,1,0,99
1589,63,Bachelor,Single,78499,0,0,11,4,1,0,289
1695,49,PhD,Married,29732,1,0,2,2,0,0,8
713,60,Master,Married,41275,1,1,3,3,0,0,26
173,47,PhD,Married,63516,1,1,4,7,0,0,140
200,58,PhD,Married,42769,0,1,1,4,0,0,16
2876,62,Master,Married,49572,1,1,2,3,0,0,17
124,48,Bachelor,Married,69209,0,0,5,6,1,0,1110
790,44,Bachelor,Married,17148,1,0,3,3,0,0,33
1769,51,Bachelor,Widow,40590,1,1,3,3,1,0,56
1516,44,Master,Married,30560,1,0,1,3,0,0,10
232,37,Master,Married,32146,1,0,2,4,0,0,30
1256,56,Master,Divorced,41713,1,1,3,4,0,0,62
3078,45,Master,Married,34176,0,1,1,3,0,0,13
1583,65,PhD,Married,58482,0,1,7,9,1,0,141
881,55,Bachelor,Single,59686,0,1,4,6,0,0,138
871,56,PhD,Married,60896,0,1,9,4,0,0,489
675,40,Bachelor,Married,62994,1,0,6,4,0,0,64
1798,63,Bachelor,Married,47320,0,1,5,8,0,0,180
2331,71,Master,Widow,74859,0,0,6,11,1,0,820
2270,28,Diploma,Single,15253,1,0,1,3,0,0,14
1171,46,PhD,Single,31560,1,0,2,3,0,0,25
260,66,Bachelor,Divorced,72071,0,1,5,8,0,0,519
2040,30,Master,Single,91172,0,0,4,7,1,0,846
2193,36,Bachelor,Married,90000,0,0,4,5,1,0,371
688,39,Bachelor,Single,41967,1,1,1,3,0,0,14
1280,55,Bachelor,Single,69263,0,1,9,7,1,0,50
2288,50,Master,Divorced,65706,0,0,11,12,1,0,152
